iter	RMSE
316	4508.726714
317	4505.321118
318	4501.898084
319	4498.591321
320	4495.60387
321	4492.471939
322	4489.169217
323	4485.802028
324	4482.980784
325	4479.52527
326	4476.580129
327	4473.278446
328	4469.688315
329	4466.640735
330	4463.268183
331	4460.246534
332	4457.124906
333	4454.356032
334	4451.496388
335	4448.561444
336	4445.890177
337	4442.868827
338	4440.134639
339	4438.976485
340	4435.414005
341	4433.030772
342	4430.20173
343	4427.766228
344	4424.933351
345	4422.353084
346	4419.856316
347	4417.295002
348	4414.995899
349	4412.208216
350	4409.890583
351	4407.19549
352	4404.727947
353	4402.198899
354	4399.518442
355	4396.421569
356	4393.809323
357	4392.906061
358	4390.121603
359	4388.102354
360	4385.760716
361	4383.578951
362	4381.823589
363	4379.717765
364	4377.426709
365	4375.108231
366	4373.355795
367	4371.438121
368	4369.312739
369	4366.861155
370	4364.503543
371	4362.034573
372	4360.55088
373	4358.197423
374	4356.270328
375	4353.641295
376	4351.087228
377	4348.853218
378	4347.092776
379	4345.204205
380	4343.121732
381	4341.017866
382	4339.207721
383	4337.877344
384	4336.122838
385	4334.871208
386	4333.119727
387	4331.473765
388	4329.694355
389	4327.52786
390	4325.765585
391	4323.637501
392	4322.082475
393	4320.811532
394	4318.754056
395	4316.893934
396	4315.007037
397	4312.92792
398	4312.037106
399	4310.225152
400	4308.629411
401	4307.105032
402	4305.479038
403	4304.242896
404	4302.441117
405	4300.331464
406	4298.305258
407	4297.445151
408	4296.15532
409	4294.151372
410	4292.848477
411	4292.404468
412	4290.3005
413	4288.32802
414	4286.855131
415	4284.886463
416	4283.206958
417	4281.476651
418	4279.650951
419	4278.050171
420	4276.514772
421	4274.333055
422	4272.94834
423	4271.125017
424	4269.810829
425	4268.609593
426	4266.921808
427	4265.256281
428	4263.893123
429	4262.474248
430	4261.694761
431	4260.380374
432	4259.656444
433	4258.066654
434	4256.024356
435	4255.31886
436	4253.599748
437	4252.437097
438	4251.037418
439	4249.903076
440	4248.874601
441	4247.253853
442	4246.307199
443	4245.156835
444	4244.202443
445	4243.318431
446	4242.420413
447	4241.154245
448	4239.606076
449	4238.703426
450	4236.988018
451	4234.95387
452	4233.895531
453	4232.985488
454	4231.924185
455	4231.169102
456	4229.581479
457	4227.90985
458	4226.642491
459	4226.189076
460	4224.708571
461	4223.007326
462	4222.046001
463	4221.196259
464	4219.998425
465	4218.856606
466	4217.47623
467	4216.438614
468	4216.183304
469	4214.174441
470	4212.688712
471	4211.196964
472	4210.09458
473	4209.476371
474	4208.591247
475	4207.600713
476	4206.23182
477	4205.291313
478	4204.318453
479	4203.036162
480	4201.372307
481	4200.399852
482	4199.395721
483	4197.936204
484	4197.01477
485	4195.736685
486	4194.191782
487	4193.807089
488	4192.532329
489	4191.690966
490	4190.939107
491	4190.072738
492	4189.437652
493	4188.595824
494	4187.605977
495	4186.642501
496	4186.056098
497	4185.344074
498	4183.706436
499	4182.527769
500	4181.175833
501	4179.919504
502	4178.59933
503	4177.700608
504	4176.610354
505	4175.88863
506	4175.114925
507	4173.464693
508	4172.485368
509	4170.900511
510	4170.078509
511	4168.627622
512	4167.830366
513	4167.189356
514	4166.34748
515	4166.012416
516	4165.444255
517	4164.673287
518	4163.549807
519	4162.519505
520	4161.755127
521	4160.503786
522	4159.277023
523	4158.170665
524	4157.510541
525	4156.459891
526	4155.221171
527	4154.441902
528	4153.694548
529	4152.888962
530	4152.586689
531	4151.839244
532	4150.524162
533	4149.390606
534	4148.43529
535	4147.53994
536	4147.490315
537	4145.762957
538	4144.887693
539	4143.831112
540	4142.91737
541	4141.932795
542	4141.624096
543	4140.739602
544	4140.636821
545	4140.058499
546	4139.064902
547	4137.998686
548	4137.174323
549	4136.22399
550	4135.544611
551	4135.033534
552	4134.141385
553	4132.89382
554	4132.317091
555	4131.591307
556	4130.738357
557	4129.422715
558	4128.423688
559	4127.608609
560	4127.174076
561	4126.524296
562	4125.955945
563	4125.513889
564	4124.760267
565	4124.152635
566	4123.330666
567	4122.286141
568	4122.007922
569	4120.955136
570	4120.407878
571	4119.717084
572	4118.578619
573	4117.473431
574	4116.875945
575	4115.985403
576	4115.020785
577	4114.31828
578	4113.264362
579	4112.303352
580	4111.891056
581	4111.586752
582	4110.611681
583	4109.837578
584	4109.360236
585	4108.495481
586	4107.488856
587	4106.371463
588	4104.866775
589	4104.400641
590	4103.035586
591	4102.524146
592	4101.601979
593	4100.992598
594	4100.126456
595	4098.922011
596	4097.985458
597	4097.162194
598	4096.556006
599	4095.404518
600	4094.074176
601	4093.30632
602	4092.455505
603	4091.604411
604	4090.458349
605	4089.290663
606	4088.722118
607	4087.945483
608	4087.565601
609	4086.68487
610	4086.049538
611	4085.316323
612	4084.70624
613	4084.027002
614	4083.272225
615	4082.295188
616	4081.367813
617	4080.831215
618	4080.231411
619	4079.807897
620	4078.888313
621	4078.276586
622	4077.416351
623	4076.920886
624	4076.204492
625	4075.682971
626	4074.888492
627	4073.802803
628	4073.214818
629	4072.254852
630	4071.452101
631	4070.739884
632	4070.129508
633	4069.005452
634	4068.496795
635	4067.949565
636	4067.154151
637	4066.593828
638	4066.080862
639	4064.967825
640	4064.44761
641	4062.634112
642	4062.102707
643	4061.34608
644	4060.861796
645	4060.461096
646	4059.085774
647	4058.315353
648	4057.162143
649	4056.768296
650	4056.699471
651	4056.349948
652	4056.087301
653	4055.018833
654	4054.282793
655	4054.092802
656	4053.399169
657	4052.74992
658	4051.9693
659	4051.15823
660	4050.456176
661	4049.377367
662	4048.599086
663	4047.337562
664	4046.201896
665	4045.628281
666	4044.397296
667	4043.980801
668	4043.50222
669	4042.527987
670	4042.083706
671	4041.566431
672	4040.884094
673	4040.353652
674	4039.933089
675	4038.594052
676	4037.981043
677	4037.37953
678	4036.553246
679	4036.383653
680	4035.675281
681	4034.919854
682	4034.039652
683	4033.397134
684	4032.545179
685	4032.318727
686	4031.400832
687	4030.721819
688	4029.937418
689	4029.377842
690	4028.092246
691	4027.336828
692	4027.178148
693	4026.784839
694	4026.251439
695	4025.580514
696	4025.179892
697	4024.417715
698	4023.308334
699	4022.773653
700	4022.30532
701	4021.452987
702	4021.277498
703	4020.795757
704	4020.381142
705	4019.918688
706	4019.333301
707	4018.51691
708	4018.107862
709	4016.81527
710	4016.473319
711	4015.888189
712	4015.033191
713	4014.262657
714	4013.351443
715	4012.513559
716	4011.800698
717	4011.17646
718	4011.038263
719	4010.632361
720	4009.914607
721	4009.294447
722	4008.672304
723	4008.138265
724	4007.796543
725	4007.025592
726	4006.594024
727	4006.016821
728	4004.785194
729	4003.063296
730	4002.43742
731	4001.669298
732	4001.113427
733	4000.151205
734	3999.795316
735	3999.138497
736	3998.709582
737	3997.605156
738	3997.190532
739	3996.625888
740	3995.802994
741	3994.924206
742	3994.343999
743	3993.425668
744	3993.068602
745	3992.11695
746	3991.438429
747	3990.684964
748	3989.90472
749	3989.322834
750	3988.932816
751	3988.020403
752	3987.185957
753	3986.445596
754	3985.198126
755	3984.098039
756	3982.860849
757	3982.419109
758	3981.487384
759	3980.790581
760	3979.930062
761	3979.139706
762	3978.133379
763	3977.665193
764	3977.052272
765	3976.077456
766	3974.979223
767	3974.722978
768	3974.307553
769	3973.803005
770	3973.290928
771	3972.127699
772	3971.637365
773	3971.546968
774	3971.121439
775	3969.75866
776	3969.399117
777	3968.750719
778	3968.287299
779	3967.140206
780	3966.392111
781	3964.99903
782	3963.983135
783	3963.320625
784	3962.997114
785	3962.212136
786	3961.530117
787	3960.940273
788	3959.977992
789	3959.149052
790	3958.578552
791	3958.07992
792	3957.7109
793	3956.86863
794	3956.02435
795	3955.57249
796	3955.159921
797	3954.388512
798	3953.511996
799	3953.181839
800	3952.345848
801	3951.836092
802	3951.179966
803	3950.813038
804	3950.275047
805	3949.363567
806	3948.599891
807	3948.283295
808	3947.58817
809	3946.8105
810	3946.57077
811	3946.045664
812	3945.458125
813	3944.740839
814	3944.184948
815	3943.541218
816	3943.125784
817	3942.806626
818	3942.390132
819	3941.658173
820	3941.26811
821	3940.572357
822	3940.138542
823	3939.846552
824	3939.436334
825	3938.882172
826	3937.850762
827	3937.372669
828	3937.006814
829	3936.593144
830	3936.001574
831	3935.57851
832	3935.054365
833	3934.66249
834	3933.917958
835	3933.169245
836	3932.734523
837	3932.367335
838	3931.905582
839	3931.178557
840	3930.452534
841	3930.031486
842	3929.681512
843	3929.158025
844	3928.278779
845	3927.816365
846	3927.529866
847	3926.988669
848	3926.776501
849	3926.139878
850	3925.342637
851	3924.731072
852	3924.270864
853	3923.280513
854	3922.494462
855	3922.221719
856	3921.750476
857	3921.330122
858	3919.84888
859	3919.370332
860	3919.224278
861	3918.756985
862	3918.302359
863	3917.959456
864	3917.248578
865	3917.067645
866	3916.704117
867	3916.153042
868	3915.903919
869	3915.006687
870	3914.422661
871	3913.786669
872	3912.856744
873	3912.183864
874	3910.975063
875	3910.233062
876	3909.337923
877	3908.793079
878	3907.930343
879	3906.730083
880	3906.098923
881	3905.926425
882	3905.488551
883	3904.917383
884	3904.630444
885	3904.226175
886	3903.772887
887	3903.532011
888	3902.778453
889	3902.322129
890	3901.571021
891	3901.048241
892	3900.311765
893	3899.920135
894	3899.543634
895	3899.198906
896	3898.793525
897	3897.937097
898	3896.832556
899	3896.108137
900	3895.618621
901	3895.372711
902	3895.065933
903	3894.384077
904	3893.445768
905	3892.687403
906	3892.397624
907	3892.112216
908	3891.166006
909	3890.710247
910	3890.582794
911	3890.13224
912	3889.618782
913	3889.142213
914	3888.756402
915	3888.606668
916	3888.404683
917	3887.594294
918	3887.095162
919	3887.00628
920	3886.521031
921	3886.208874
922	3885.586962
923	3884.911768
924	3884.518532
925	3883.528324
926	3882.798206
927	3882.370108
928	3881.730399
929	3881.452524
930	3880.548837
931	3880.089597
932	3879.698354
933	3878.884031
934	3878.442412
935	3877.86021
936	3876.966938
937	3876.447333
938	3876.204442
939	3875.244469
940	3874.710053
941	3874.669027
942	3874.122097
943	3873.394653
944	3872.690081
945	3872.09996
946	3871.623753
947	3871.222561
948	3870.646901
949	3870.10066
950	3869.540415
951	3868.938589
952	3868.551858
953	3868.082893
954	3867.288188
955	3866.961538
956	3866.282488
957	3865.950341
958	3865.471214
959	3865.077999
960	3864.738455
961	3864.211303
962	3863.767398
963	3862.975764
964	3862.414729
965	3862.085705
966	3861.830872
967	3861.045572
968	3860.531366
969	3859.949944
970	3859.46935
971	3859.10183
972	3858.78074
973	3858.731931
974	3858.490668
975	3857.950746
976	3857.705155
977	3856.897884
978	3856.641101
979	3855.66794
980	3855.200412
981	3854.680592
982	3854.148089
983	3853.679144
984	3853.3342
985	3853.00991
986	3852.116798
987	3851.898019
988	3851.331051
989	3850.918647
990	3850.238169
991	3849.603894
992	3849.472804
993	3848.402251
994	3848.042965
995	3847.611887
996	3847.34397
997	3846.908927
998	3846.447248
999	3845.979795
